Ticker,Last,Change %,Change,Rating,Volume,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
MLAB,280.5,0.46561605,1.3,Buy,2512,1435781325,,-0.6934,460,Health Technology
NK,13.2,-3.86016023,-0.53,Buy,258675,1429136520,,-0.7502,148,Health Technology
SGRY,28,1.44927536,0.4,Buy,53604,1429002840,,-3.6612,6900,Health Services
MMI,36.26,0.05518764,0.02,Neutral,10621,1427791890,36.96753053,1.0104,877,Finance
TBIO,19.195,0.60272537,0.115,Sell,167060,1426606951,,-1.1007,93,Health Technology
PCVX,27.985,3.60977416,0.975,Sell,25879,1425827355,,,,Health Technology
UCTT,35.215,4.12477824,1.395,Buy,172529,1424725200,28.61473452,1.1132,4400,Electronic Technology
EVH,16.61,2.27832512,0.37,Buy,53894,1421353059,,-6.1117,3400,Commercial Services
MEI,37.805,0.57196063,0.215,Buy,12906,1420123848,11.1479993,3.4569,6044,Electronic Technology
BGCP,3.91,1.82291667,0.07,Neutral,231004,1417744026,32.32323232,0.125,5200,Finance
XPEL,51.13,1.50883462,0.76,Buy,36769,1415145750,82.76372001,0.6086,230,Consumer Durables
LNN,130.19,2.13383541,2.72,Buy,6546,1414540388,35.85149768,3.5685,1125,Producer Manufacturing
CRS,29.33,4.41438234,1.24,Buy,52457,1412701328,,-1.8026,4600,Non-Energy Minerals
HSC,17.82,4.39367311,0.75,Buy,28211,1406284902,,-0.5114,10500,Producer Manufacturing
BLFS,42.91,1.61022969,0.68,Buy,28227,1404697469,,-0.271,158,Health Technology
CSTL,69.855,1.41550523,0.975,Buy,27247,1403851470,,-0.157,133,Health Services
KROS,69.5,-0.11497557,-0.08,Sell,14496,1403086850,,,23,Health Technology
QTRX,44.3,0.43074133,0.19,Sell,28023,1402901260,,-1.1645,248,Health Technology
CCCC,32.64,2.12765957,0.68,Sell,22655,1401901110,,,,Health Technology
AROC,9.1612,3.75084938,0.3312,Buy,84171,1400857120,,-0.1908,1700,Industrial Services
TSLX,20.69,0.33947624,0.07,Buy,34242,1399563530,8.59711634,2.4136,,Finance
VSTO,24.04,-0.62009095,-0.15,Buy,327007,1399401468,,-0.1182,4400,Consumer Durables
ALX,273.33,-1.44943213,-4.02,Sell,7204,1395980000,37.42662438,7.4105,69,Finance
MRTN,16.88,-0.1183432,-0.02,Sell,13751,1395653592,21.37076378,0.7968,4179,Transportation
CYTK,19.86,1.53374233,0.3,Sell,68385,1393992405,,-1.9137,156,Health Technology
GES,21.865,0.89986156,0.195,Buy,160959,1392749061,,-1.081,15800,Consumer Non-Durables
DKL,32.0574,2.02864418,0.6374,Buy,8420,1392355466,8.58875946,3.7263,,Industrial Services
LKFN,54.11,0.42687454,0.23,Buy,10299,1391352074,16.7547453,3.2115,568,Finance
HSKA,145.72,1.24366011,1.79,Buy,3346,1387960236,,-2.2251,386,Health Technology
NBTB,31.68,-0.34602076,-0.11,Buy,29148,1383576390,14.25273066,2.2686,1788,Finance
CBZ,25.43,-1.0890704,-0.28,Sell,109293,1383327826,19.14801756,1.4197,4800,Commercial Services
DEN,27.685,3.26370757,0.875,Buy,66329,1383250000,,-17.3376,806,Energy Minerals
RYTM,31.28,3.03030303,0.92,Buy,86842,1382723016,,-3.028,70,Health Technology
VCRA,42.4,1.02454134,0.43,Strong Buy,38036,1381456901,,-0.3627,665,Electronic Technology
TVTX,26.85,-0.55555556,-0.15,Buy,22428,1378398600,,-1.7097,221,Health Technology
CEQP,18.54,1.36686714,0.25,Buy,95853,1371451800,,-1.3176,894,Industrial Services
ACH,9.21,1.7679558,0.16,Buy,6422,1369350000,82.90353391,0.1047,65507,Non-Energy Minerals
HOPE,11.07,1.18829982,0.13,Buy,58278,1364499270,10.82311041,1.0136,,Finance
NWN,44.55,-2.43101183,-1.11,Strong Sell,32219,1362136816,22.83288651,2.0193,1167,Utilities
RPTX,36.9897,2.04055172,0.7397,Buy,29528,1359926321,,,,Health Technology
NYMT,3.585,-0.41666667,-0.015,Sell,580944,1359880000,,-0.9784,55,Finance
ICFI,71.7,-1.07615894,-0.78,Sell,3732,1357954569,23.12262801,3.2654,7000,Commercial Services
CDXS,21.24,-0.88660756,-0.19,Buy,108388,1354623425,,-0.3515,161,Process Industries
CORE,30.13,1.85936444,0.55,Sell,18598,1353484795,22.13930348,1.3341,8555,Distribution Services
UPLD,45.76,-0.15273838,-0.07,Buy,19016,1350938155,,-2.5908,832,Technology Services
BRMK,10.02,-0.89020772,-0.09,Strong Sell,103107,1348810000,21.2677231,0.4799,41,Finance
SUPN,25.5899,1.78957836,0.4499,Strong Buy,101725,1347158007,10.44286722,2.4601,464,Health Technology
TRS,31.15,0.32206119,0.1,Buy,9910,1346461865,,-1.5297,3500,Producer Manufacturing
EPAC,22.495,1.23762376,0.275,Buy,17571,1345779122,429.03225806,0.0534,2300,Producer Manufacturing
SYX,35.945,0.43308187,0.155,Buy,11018,1344788718,22.46213544,1.6034,1430,Retail Trade
EIGI,9.455,0.15889831,0.015,Buy,101427,1340604980,74.11764706,0.1296,3762,Technology Services
ANF,21.435,4.61200586,0.945,Buy,438966,1339840283,,-1.8194,44000,Retail Trade
GNW,2.65,-1.48698885,-0.04,Strong Sell,7035660,1339826750,,-0.2959,3100,Finance
GOL,8.8699,-1.99005525,-0.1801,Sell,350620,1336500000,,-11.558,16113,Transportation
PSNL,34.29,-1.40885566,-0.49,Buy,127244,1336322390,,-1.0651,182,Health Technology
CPG,2.51,5.907173,0.14,Buy,1111525,1335690720,,-4.79655624,864,Energy Minerals
NEXA,9.98,1.83673469,0.18,Buy,34547,1330543580,,-4.6208,,Non-Energy Minerals
ASTE,58.78,1.76592798,1.02,Buy,19290,1328974654,100.88896636,0.5838,3866,Producer Manufacturing
PLAY,28.06,3.88744909,1.05,Buy,550851,1328735380,,-2.8041,15908,Consumer Services
DLX,31.71,8.78216123,2.56,Strong Buy,151553,1328039800,44.03559041,0.6889,5584,Commercial Services
PRIM,27.65,0,0,Buy,22495,1326014991,13.57854933,2.0503,9700,Industrial Services
DDD,10.67,1.91021968,0.2,Buy,512213,1325836560,,-1.1498,2472,Producer Manufacturing
SDC,11.635,-0.38527397,-0.045,Buy,982201,1323958020,,-0.8919,,Health Services
MBUU,63.87,3.33279405,2.06,Buy,37062,1323431109,19.42931823,3.2387,1795,Consumer Durables
BATRA,25.8,2.01660735,0.51,Buy,7749,1321586372,,-1.1733,,Consumer Services
VLRS,11.8878,0.23440135,0.0278,Buy,26982,1316320000,,-1.7764,4950,Transportation
EGBN,41.39,1.57055215,0.64,Buy,14586,1315382478,10.48542703,3.9416,492,Finance
HURN,57.25,0.49148675,0.28,Buy,13653,1312806880,,-0.165,3750,Commercial Services
BATRK,25.58,1.22675109,0.31,Buy,67276,1310317031,,-1.1733,,Consumer Services
FORTY,85,1.31108462,1.1,Buy,344,1307660000,29.3179714,2.9518,,Technology Services
SBTX,37.46,-5.2604957,-2.08,Buy,24516,1304166875,,,,Health Technology
MTRN,64.19,2.52355854,1.58,Strong Buy,4248,1303030748,52.13155704,1.219,2600,Non-Energy Minerals
DDS,59.22,2.10344828,1.22,Buy,28736,1302717592,,-3.1227,38000,Retail Trade
PAR,60.2436,0.02258011,0.0136,Buy,23610,1302622342,,-1.6553,1000,Electronic Technology
USAC,13.41,1.20754717,0.16,Strong Buy,24366,1302383040,,-6.5426,879,Industrial Services
BCRX,7.335,-0.54237288,-0.04,Buy,816688,1301291420,,-0.7641,140,Health Technology
CLB,29.18,5.41907514,1.5,Buy,59439,1299467714,,-2.269,4300,Industrial Services
WHD,27.2,1.98725159,0.53,Buy,99680,1291917198,27.77245126,1.043,1100,Industrial Services
CNST,27.18,-2.08933718,-0.58,Sell,188985,1291199070,,-2.7083,106,Health Technology
LASR,32.77,1.92846034,0.62,Buy,24146,1290023820,,-0.7172,1100,Electronic Technology
TNC,69.72,0.27326334,0.19,Buy,8857,1289059896,31.04043174,2.2991,4400,Producer Manufacturing
STC,48.32,1.49128334,0.71,Buy,24419,1288671839,12.51520406,3.8843,5300,Finance
VBTX,25.94,1.84530821,0.47,Buy,25770,1288211528,16.11515343,1.592,676,Finance
WMK,47.855,-1.32989691,-0.645,Sell,4885,1287222932,10.86319329,4.4011,23000,Retail Trade
UTZ,21.6462,-0.88736264,-0.1938,Buy,56535,1285386480,,-0.0594,3,Consumer Non-Durables
ORLA,5.601,-0.42666667,-0.024,Buy,5772,1283418741,,-0.12577204,68,Non-Energy Minerals
NRIX,32.96,1.19742094,0.39,Sell,12292,1280673984,,,93,Health Technology
FRO,6.475,1.171875,0.075,Sell,575330,1280055700,2.31691872,2.7724,157,Transportation
GVA,27.36,2.77986476,0.74,Buy,36800,1276496710,,,,Industrial Services
MAX,38.65,2.84725918,1.07,Sell,18640,1274356822,,,,Technology Services
IRT,13.15,0.76628352,0.1,Sell,37857,1273700000,48.69470631,0.2782,444,Finance
PASG,27.93,-0.67567568,-0.19,Buy,35196,1272790488,,-2.5102,20,Health Technology
BLNK,39.3001,4.78629516,1.7951,Buy,3327493,1272592251,,-0.4521,67,Consumer Services
MHO,44.27,1.77011494,0.77,Sell,39985,1272572139,6.38745872,7.0682,1401,Consumer Durables
HIMX,7.2793,1.95098039,0.1393,Buy,454443,1272440000,90.23199023,0.0822,1975,Electronic Technology
SSP,15.5625,3.06291391,0.4625,Buy,25906,1271322111,37.55833947,0.4126,5900,Consumer Services
CODI,19.583,0.73559671,0.143,Buy,32153,1270936700,,-0.6845,4890,Finance
GPRO,8.425,4.14091471,0.335,Buy,1053944,1270815630,,-0.0982,926,Consumer Durables
NMRK,7.035,2.10449927,0.145,Sell,114362,1269808552,34.66476462,0.3417,5600,Finance
GMS,29.75,1.57050188,0.46,Buy,49314,1269762725,53.61477573,0.5857,5913,Distribution Services
ELF,24.8,-1.19521912,-0.3,Buy,195924,1267667172,133.29792884,0.1979,209,Consumer Non-Durables
CVGW,71.705,1.53639196,1.085,Buy,8980,1266080844,,-0.7753,3971,Consumer Non-Durables
FFG,51.88,0.77700078,0.4,Sell,6328,1265587334,16.35367031,3.2117,1751,Finance
KPTI,17.16,1.41843972,0.24,Buy,511886,1265190392,,-2.906,347,Health Technology
TBK,50.76,3.35980452,1.65,Buy,51652,1261964248,25.42188632,1.9414,1107,Finance
KRG,14.75,2.93091417,0.42,Buy,58708,1259690000,216.1849711,0.0704,133,Finance
TRIL,14.16,0.07067138,0.01,Buy,285087,1259566796,,,29,Health Technology
INVA,12.4186,-0.49198718,-0.0614,Buy,38207,1258274720,6.36004312,2.1372,6,Health Technology
CNXN,47.99,2.19335605,1.03,Buy,8564,1256162245,20.32841852,2.343,2609,Technology Services
GRVY,208.8092,6.82963266,13.3492,Buy,33297,1255940000,31.37411471,5.7608,,Consumer Services
IMGN,6.67,2.69438029,0.175,Buy,558323,1255499960,,-0.4094,75,Health Technology
ERJ,6.33,0.15822785,0.01,Sell,481654,1253330000,,-5.055,18734,Electronic Technology
RDWR,27.11,-0.62316716,-0.17,Buy,12753,1253249430,93.52881699,0.3031,1094,Electronic Technology
SI,66.7609,-0.26755303,-0.1791,Buy,288989,1251664437,69.0292615,1.1022,215,Finance
AIR,35.4,3.02677532,1.04,Buy,46366,1250589709,,-0.5926,5400,Electronic Technology
TLND,40.79,1.24100273,0.5,Buy,27936,1249690000,,-2.3058,1219,Technology Services
LINX,7.05,0.14204545,0.01,Sell,4471,1247400000,,-0.0039,,Technology Services
FARO,69.88,2.26840334,1.55,Buy,18164,1246316788,,-4.3662,1818,Electronic Technology
UIS,19.76,0.45754957,0.09,Buy,60395,1245307411,,-2.3483,21000,Technology Services
EVOP,26.72,-0.37285608,-0.1,Buy,11253,1243776338,,-0.2149,2400,Commercial Services
ALEX,16.76,0.96385542,0.16,Buy,25140,1243050000,128.49663426,0.1341,793,Finance
MSEX,71.125,0.1337463,0.095,Sell,2730,1242511075,33.39631336,2.1812,352,Utilities
ARCT,47.75,-2.35173824,-1.15,Strong Sell,661492,1238173746,,-2.8927,,Health Technology
GTH,13.54,-1.45560408,-0.2,Buy,366280,1237070000,,-4.9937,,Health Services
ARQT,28.31,-0.45710267,-0.13,Buy,10409,1235292695,,-3.439,29,Health Technology
SWM,39.4,-0.17734989,-0.07,Buy,20810,1234138020,13.9697034,2.8465,3400,Process Industries
CRTO,19.9,-1.58259149,-0.32,Buy,57174,1232530000,18.89277819,1.0956,2755,Technology Services
MGNX,21.92,-1.26126126,-0.28,Sell,62037,1231991680,,-3.1325,384,Health Technology
GME,17.555,1.76811594,0.305,Buy,1467139,1227895935,,-4.249,14000,Retail Trade
AZZ,47.08,0.92175777,0.43,Buy,7110,1227676912,81.1163276,0.5764,4343,Producer Manufacturing
CASH,36.62,0.57676463,0.21,Buy,15169,1224149220,12.51154991,2.9236,1015,Finance
AKR,13.79,0.65693431,0.09,Sell,36351,1224140000,53.79075057,0.2638,118,Finance
JWS,14.17,1.21428571,0.17,Buy,623204,1223887500,,-0.0015,2,Finance
CHRS,17,0.53222945,0.09,Strong Sell,397810,1223375040,8.85018841,2.2823,291,Health Technology
NTGR,40.26,0.59970015,0.24,Buy,21353,1221277093,46.45552252,0.8971,809,Technology Services
NXGN,18.39,1.54610712,0.28,Buy,20043,1221230370,122.94636796,0.1475,2754,Technology Services
ATRI,666.25,1.85751414,12.15,Strong Buy,1349,1218537938,36.19130268,17.7986,616,Health Technology
WIRE,59.01,0.90629275,0.53,Buy,10290,1217476617,20.08888594,3.0237,1380,Producer Manufacturing
MODN,34.935,-0.15718777,-0.055,Buy,9852,1216482116,,-0.402,781,Technology Services
SVM,6.94,-1.97740113,-0.14,Buy,969499,1216403023,28.84495642,0.23499906,898,Non-Energy Minerals
BOOT,42.115,0.60917344,0.255,Buy,25136,1216162497,35.52351303,1.2474,3200,Retail Trade
UVV,49.5334,1.46128636,0.7134,Buy,22872,1214306348,21.51741844,2.2702,24000,Consumer Non-Durables
PUBM,27.1,-2.48290752,-0.69,Strong Sell,85108,1208158758,,,,Technology Services
BROG,11.01,7.20545278,0.74,Buy,13231,1206563880,,,9,Finance
FOE,14.65,1.80681028,0.26,Buy,25369,1205557290,,-0.0763,5922,Process Industries
PLUS,89.04,0.61016949,0.54,Buy,4363,1202681088,16.81869466,5.2496,1579,Distribution Services
CNR,9.64,1.79514256,0.17,Strong Buy,48148,1200979200,,-3.8334,20100,Producer Manufacturing
EOSE,22.16,-7.28033473,-1.74,Buy,393202,1200842071,,,1,Finance
RGR,68.64,2.44776119,1.64,Strong Buy,129408,1200743617,17.2316085,3.8272,1580,Consumer Durables
FRG,29.84,0.67476383,0.2,Buy,17319,1198224342,,,8038,Commercial Services
PFS,18.04,0.83845724,0.15,Buy,24061,1188998360,14.5921352,1.2326,1015,Finance
JWS.U,15.23,10.76363636,1.48,Buy,2706,1185940000,,,2,Finance
PGTI,20.11,1.30982368,0.26,Buy,17720,1185741908,31.38888889,0.6531,3000,Producer Manufacturing
ALEC,14.95,-0.20026702,-0.03,Buy,42332,1185470792,,-2.2317,121,Health Technology
CLI,11.85,-0.91973244,-0.11,Strong Sell,75523,1183800000,,-1.9737,283,Finance
EBIX,38.2,1.64981373,0.62,Buy,30994,1182771320,12.21200403,3.0993,7975,Finance
GTY,27.15,0.59281215,0.16,Sell,18315,1178890000,23.83590099,1.1562,31,Finance
AKO.B,15.3,-5.49722051,-0.89,Buy,288,1178750000,10.50590551,1.4224,16167,Consumer Non-Durables
GFF,20.95,2.8978389,0.59,Buy,39500,1177922130,17.34468085,1.2403,7400,Producer Manufacturing
KRYS,59.765,0.58061259,0.345,Buy,3233,1177824714,,-1.4764,51,Health Technology
LADR,9.55,1.16525424,0.11,Sell,157185,1176210000,29.85347985,0.3373,76,Finance
ECPG,37.46,0.61778136,0.23,Neutral,54893,1175112803,5.66479537,6.9303,7300,Finance
GBIO,25,-16.88829787,-5.08,Sell,112127,1174011337,,-1.5824,85,Health Technology
ORIC,32.72,-1.83018302,-0.61,Sell,10176,1173921616,,,57,Health Technology
BUSE,21.445,0.68075117,0.145,Buy,14304,1172227300,11.77081057,1.8384,1531,Finance
OTRK,66.55,3.40273462,2.19,Buy,49355,1171728296,,-1.6991,395,Health Services
RAVN,32.65,1.30313373,0.42,Buy,18976,1170626570,54.61297244,0.6083,1362,Producer Manufacturing
SAFT,78.255,0.45571245,0.355,Buy,4649,1167368206,10.48184179,7.4921,609,Finance
GIII,24.13,3.9638087,0.92,Buy,55037,1166895431,34.55604076,0.7061,8100,Consumer Non-Durables
SCWX,14.18,-0.83916084,-0.12,Buy,3836,1166130586,,-0.2173,2685,Technology Services
RIOT,17.1706,4.19053398,0.6906,Buy,6793931,1165363484,,-0.6301,6,Finance
DK,15.84,3.32681018,0.51,Buy,117295,1162655866,,-3.843,3814,Energy Minerals
PBI,6.68,5.52922591,0.35,Strong Buy,571114,1161561390,,-1.416,11000,Producer Manufacturing
BTAI,47.23,-9.6076555,-5.02,Sell,1061857,1161519786,,-3.373,24,Health Technology
KNSA,17.06,-0.05858231,-0.01,Strong Sell,41057,1161019159,,-2.3684,137,Health Technology
ITOS,33.08,-0.33142513,-0.11,Buy,180978,1159281984,,,,Health Technology
BTBT,26.487,-9.5080287,-2.783,Buy,6723733,1158273516,,-0.3788,63,Finance
CERS,6.93,-0.14409222,-0.01,Neutral,180627,1156622640,,-0.3983,254,Health Technology
GBX,35.31,-0.31055901,-0.11,Sell,68810,1154423597,24.85142428,1.4987,10600,Producer Manufacturing
HCC,22.55,1.39388489,0.31,Strong Buy,90023,1154248810,58.49108368,0.3671,1417,Energy Minerals
INBX,30.6,-2.11132438,-0.66,Sell,22637,1153999440,,,95,Health Technology
BDTX,31.97,-0.86821705,-0.28,Sell,26903,1153302228,,-1.5175,32,Health Technology
CLLS,27.23,-1.34057971,-0.37,Sell,43937,1149760000,,-1.8976,264,Health Technology
FDP,24.29,0.37190083,0.09,Sell,12553,1149120994,50.63104754,0.4772,38000,Consumer Non-Durables
SGTX,38,-3.18471338,-1.25,Buy,9012,1147533303,,,,Health Technology
SY,10.76,0.37313433,0.04,Sell,180591,1144570000,218.3299389,0.0492,1218,Technology Services
SNEX,58.87,1.20336943,0.7,Strong Buy,7039,1144132563,6.72575418,8.7878,2950,Finance
SSYS,20.69,0.53449951,0.11,Buy,72878,1142839647,,-8.312,2268,Electronic Technology
CWH,26.79,1.05620521,0.28,Sell,759559,1142047483,13.05306409,2.0197,12207,Retail Trade
EVRI,13.24,0.68441065,0.09,Buy,176808,1139409258,,-1.0287,1400,Consumer Services
LMNX,24.52,0.86384204,0.21,Buy,40389,1136152710,58.93448891,0.4006,1257,Health Technology
FREQ,33.66,0.32786885,0.11,Buy,14418,1135510002,,-0.694,47,Health Technology
BWMX,32.96,-2.4852071,-0.84,Strong Buy,1475,1135504960,,,674,Retail Trade
GWB,20.58,0.43923865,0.09,Buy,23865,1134056784,,-12.1795,1700,Finance
FRTA,17.23,1.23384254,0.21,Sell,24149,1131557851,35.3007596,0.5218,4578,Non-Energy Minerals
APSG.U,10.9725,-0.15923567,-0.0175,Buy,1605,1128450000,,,,Finance
OCFC,18.68,0.91842247,0.17,Buy,11317,1127862908,19.27374302,0.9752,924,Finance
QNST,21.11,-0.79887218,-0.17,Buy,63005,1121866893,36.45638497,0.6073,592,Commercial Services
JOUT,112.435,0.20051689,0.225,Buy,2130,1121499853,20.53193817,5.5578,1200,Consumer Durables
MTSC,57.93,0.45084099,0.26,Buy,40584,1118871606,,-14.112,3600,Electronic Technology
PLT,27.29,3.80372765,1,Buy,90513,1116957928,,-20.7141,6584,Electronic Technology
ATEC,14.22,1.28205128,0.18,Buy,49354,1115129341,,-1.0998,227,Health Technology
AMSF,57.395,0.00871232,0.005,Sell,6215,1109508485,12.05651425,4.7783,434,Finance
KNTE,37.14,-0.24174053,-0.09,Strong Sell,113254,1109422306,,,,Health Technology
DRQ,31.61,3.67333552,1.12,Buy,20209,1109378238,,-0.3406,1814,Industrial Services
SILV,11.97,-3.07692308,-0.38,Buy,519147,1109266080,,-0.71607711,,Non-Energy Minerals
CRK,4.7718,5.33774834,0.2418,Buy,1323575,1108648170,,-0.4781,207,Energy Minerals
BPMP,10.58,0.28436019,0.03,Sell,17624,1108556900,6.37747428,1.6621,,Industrial Services
CTS,34.34,1.95961995,0.66,Strong Buy,6517,1108083120,36.95413649,0.9201,3570,Electronic Technology
ECOL,35.09,-0.59490085,-0.21,Sell,37126,1105766607,,-9.6096,3800,Industrial Services
ARCB,43.61,1.23026927,0.53,Buy,30048,1105751808,27.24428553,1.6354,13000,Transportation
TBPH,17.26,-1.54021677,-0.27,Sell,75758,1104317238,,-4.7299,316,Health Technology
CHCT,46.23,0.85078534,0.39,Sell,17164,1103790000,69.4428066,0.6784,25,Finance
GRBK,21.805,-0.2516011,-0.055,Sell,72960,1103701505,11.61414336,1.9842,460,Consumer Durables
EPZM,10.795,0.79365079,0.085,Sell,125163,1101138040,,-2.2351,203,Health Technology
QADB,45.5,-5.18858095,-2.49,Buy,386,1099866040,,-0.0952,1920,Technology Services
MSC,12.8134,-9.9550246,-1.4166,Strong Sell,30436,1099020000,,-3.5462,4485,Consumer Services
STAR,14.59,1.31944444,0.19,Buy,33797,1098560000,,-1.3233,155,Finance
OPI,22.65,1.07095047,0.24,Sell,22081,1097790000,14.89250131,1.5256,,Finance
ZGNX,19.6,-1.20967742,-0.24,Strong Sell,95439,1095089877,,-3.8405,141,Health Technology
PTEN,5.83,7.56457565,0.41,Buy,323441,1093090020,,-4.1277,5800,Industrial Services
RILY,42.81,-1.60882556,-0.7,Buy,15044,1088726796,28.05125603,1.8917,982,Finance
CHCO,68.95,-0.15928178,-0.11,Buy,9766,1088575705,12.56844426,5.5407,918,Finance
EFSC,34.855,0.64972567,0.225,Sell,11929,1087814094,12.39889315,2.8258,805,Finance
KOS,2.67,13.13559322,0.31,Buy,4850980,1087105946,,-1.1249,360,Energy Minerals
GNMK,15.14,0.13227513,0.02,Strong Buy,109353,1085855940,,-0.4059,437,Health Technology
OPRA,8.94,-2.08105148,-0.19,Buy,45704,1085680000,6.16184113,1.5028,819,Technology Services
GLNG,9.96,-0.2004008,-0.02,Buy,178810,1084404960,,-2.6308,,Transportation
NRC,42.76,-0.37278658,-0.16,Sell,24396,1081952004,29.16297155,1.5049,480,Health Services
BCAB,33.45,-0.94758662,-0.32,Buy,4005,1076140020,,,,Health Technology
NXE,2.87,7.89473684,0.21,Strong Buy,233577,1074304650,,-0.12187909,42,Non-Energy Minerals
MCRI,58.72,1.13675508,0.66,Buy,3902,1072426848,75.57927623,0.8041,2300,Consumer Services
HEES,29.64,3.60013981,1.03,Buy,78301,1069846908,291.39784946,0.1067,2432,Finance
AMTI,30.24,-3.44827586,-1.08,Sell,20745,1069084260,,,,Health Technology
GSAH.U,11.5993,0.77584709,0.0893,Buy,540,1068750000,,,,Finance
STPK.U,20.06,2.66120778,0.52,Buy,6212,1065410000.0000002,,,,Finance
FSR,15.465,1.81040158,0.275,Sell,1235371,1065360000,,,2,Finance
OXM,62.96,0.09538951,0.06,Buy,5067,1062991456,,-4.1144,6100,Consumer Non-Durables
GEO,8.76,0.11428571,0.01,Strong Sell,331856,1061510000,7.53725558,1.1639,22000,Finance
ALGS,27.8,3.15398887,0.85,Buy,26083,1061202336,,,61,Health Technology
NVEE,80.005,3.19231265,2.475,Strong Buy,9924,1059802233,49.80402074,1.6247,3362,Commercial Services
IMAX,17.99,2.21590909,0.39,Buy,253774,1058912988,,-1.7635,673,Consumer Services
MAXN,31.26,1.55945419,0.48,Buy,117666,1057174788,,,5194,Utilities
FCF,10.98,0.91911765,0.1,Buy,58491,1054576816,14.3384291,0.7608,1571,Finance
GRPN,36.5,3.45804989,1.22,Buy,142653,1053968566,,-7.8957,6345,Commercial Services
WLL,27.615,4.12895928,1.095,Buy,113508,1053465000,,-40.303,505,Energy Minerals
PACK,13.94,-0.49964311,-0.07,Buy,10851,1052613484,,-0.3283,595,Process Industries
PHAT,33.71,-0.44300059,-0.15,Strong Sell,45651,1052240795,,-6.2452,25,Health Technology
AKO.A,13.3208,0.53433962,0.0708,Strong Buy,214,1050760000,9.70411601,1.3654,16167,Consumer Non-Durables
AVO,15.14,0.93333333,0.14,Buy,58720,1049972626,,,2300,Process Industries
CGEN,12.67,-0.70532915,-0.09,Sell,228456,1049795656,,-0.3671,61,Health Technology
TMP,70.02,1.19959532,0.83,Buy,2513,1045475622,14.12084725,5.0144,1047,Finance
TGP,12.02,2.47229327,0.29,Buy,71029,1045153424,10.3261849,1.1116,2009,Transportation
SWBI,18.67,2.69526953,0.49,Strong Buy,791626,1044683834,25.80316907,0.7115,1970,Electronic Technology
TCBK,35.08,0.22857143,0.08,Buy,3115,1044310552,16.55942468,2.1216,1184,Finance
CENX,11.61,4.03225806,0.45,Buy,154160,1041603072,,-1.035,2079,Non-Energy Minerals
ATNX,11.15,-1.50176678,-0.17,Strong Sell,131768,1039798688,,-1.4505,574,Health Technology
NHC,67.62,0.50535077,0.34,Buy,1873,1038609390,36.5371919,1.8352,14881,Health Services
CIICU,30.881,1.68258149,0.511,Sell,2733,1038400000.0000002,,,,Finance
SBSI,31.35,0.83628176,0.26,Buy,7938,1036810335,14.79521289,2.1024,845,Finance
TRHC,43.41,3.65329513,1.53,Buy,15126,1034373480,,-2.6566,1286,Technology Services
EVER,37.19,0.56787453,0.21,Sell,61765,1033004390,,-0.3089,250,Technology Services
QQQX,25.5502,-0.2724434,-0.0698,Buy,29316,1029190000,9.20056597,2.827,,Miscellaneous
HOME,15.96,1.20481928,0.19,Buy,350867,1028480609,,-6.9692,6289,Retail Trade
GSAH,10.95,-0.09124088,-0.01,Buy,121669,1026328125,,,,Finance
CLS,7.94,0.37926675,0.03,Buy,44441,1024704640,30.69334425,0.26292345,,Electronic Technology
ARCO,4.95,1.64271047,0.08,Sell,117159,1023894040,,-0.6692,80855,Consumer Services
GHLD,17.0167,-1.35246377,-0.2333,Buy,3493,1021002323,,,,Finance
STKL,11.31,1.07238606,0.12,Buy,405849,1017195387,,-0.1195583,1900,Consumer Non-Durables
SRCE,39.67,-0.07556675,-0.03,Buy,5534,1017161048,13.25321315,2.9955,1175,Finance
BRP,29.25,1.21107266,0.35,Sell,12291,1017092700,,-0.7155,1700,Finance
NXRT,41.66,0.96946195,0.4,Sell,12466,1015260000,30.3538586,1.406,3,Finance
CEVA,45.5875,1.93984794,0.8675,Buy,37531,1014330993,37916.66666667,0.004,382,Electronic Technology
VITL,25.66,2.39425379,0.6,Sell,44532,1011830252,,,,Process Industries
NBHC,33.05,1.22511485,0.4,Buy,8076,1011478725,12.6218455,2.6106,1229,Finance
SGH,40.44,4.65838509,1.8,Buy,104344,1007377779,,-0.0529849,1754,Electronic Technology
MDXG,9.07,-0.98253275,-0.09,Buy,32022,1007178150,,-0.6697,696,Health Technology
PRVB,17.905,-1.9441402,-0.355,Buy,125234,1005484620,,-1.4902,19,Health Technology
MORF,32.295,-0.63076923,-0.205,Buy,11022,1005185105,,,76,Health Technology
SHYF,28.22,2.5063567,0.69,Buy,12514,1003235110,,0.0038,2097,Producer Manufacturing
DRD,12.67,-1.85902401,-0.24,Strong Buy,117527,1003050000,,0.5419,,Non-Energy Minerals
TSHA,26.745,2.19717233,0.575,Strong Buy,24023,1002376363,,,,Health Technology
OEC,16.57,0,0,Buy,46669,1002271247,37.6620523,0.4689,1493,Process Industries
GGAL,8.2248,-0.66666667,-0.0552,Strong Sell,55990,1001200000,2.0579717,4.2469,,Finance
CNDT,4.79,2.45989305,0.115,Buy,275114,999340650,,-3.3081,67000,Commercial Services
DIN,60.49,5.10860122,2.94,Sell,136087,997527970,,-4.5027,3560,Consumer Services
