Ticker,Last,Change %,Change,Rating,Volume,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
CM,86.08,1.84571699,1.56,Buy,430482,38484732480,13.70682113,6.17452282,43853,Finance
LHX,182.35,1.05852361,1.91,Sell,1315905,38313923200,29.87763483,6.0928,,Electronic Technology
CDNS,136.14,0.27990572,0.38,Buy,1634282,37973666340,35.25043492,3.9378,8100,Technology Services
CMG,1355.11,2.72833404,35.99,Buy,295148,37916384333,157.82534308,8.5179,83000,Consumer Services
BIIB,246.39,1.4159292,3.44,Sell,1166310,37914985980,8.04246501,30.2671,7400,Health Technology
DLR,132.96,-1.72222633,-2.33,Sell,1614125,37903500000,54.84655613,2.487,1550,Finance
BK,42.16,1.12736867,0.47,Buy,4592376,37359493760,9.15036983,4.5682,48400,Finance
BF.B,77.9,-0.16660259,-0.13,Sell,896836,37281382000,40.62792877,1.93,4800,Consumer Non-Durables
SYY,72.77,0.63614991,0.46,Sell,1662577,37066054430,,-0.0486,57000,Distribution Services
TTD,788.54,1.95363511,15.11,Sell,820219,37032992560,265.5371305,3.0897,1310,Commercial Services
ERIC,12.2,1.32890365,0.16,Buy,4012960,36918900000,26.01555748,0.4639,99417,Electronic Technology
E,21.63,4.04040404,0.84,Buy,371810,36839400000,,-6.0226,32053,Energy Minerals
LBRDK,153.29,-1.47191156,-2.29,Sell,1703949,36771617550,126.51866309,1.2394,56,Consumer Services
A,119.61,0.81759946,0.97,Buy,2343967,36702328500,51.47518223,2.3271,16400,Health Technology
CTAS,348.89,1.53958091,5.29,Sell,507468,36628565540,38.57033811,9.1834,40000,Consumer Services
MCHP,140.19,2.1941974,3.01,Buy,1893992,36502111440,58.44908394,2.5032,18000,Electronic Technology
LBRDA,152.04,-1.61770415,-2.5,Sell,62675,36471764188,125.67292836,1.2394,56,Consumer Services
ING,9.44,1.83387271,0.17,Buy,3351933,36145300000,,0.7602,56196,Finance
GIS,59.09,0.10164323,0.06,Sell,2739242,36129812330,15.14172117,3.9313,35000,Consumer Non-Durables
APTV,133.39,2.99590765,3.88,Buy,1762811,36018634750,19.45032665,6.6712,141000,Producer Manufacturing
EBAY,52.03,1.02912621,0.53,Buy,10002445,35866256140,7.17360115,7.2354,13300,Consumer Services
STM,39.7,3.09010647,1.19,Strong Buy,2538470,35829447627,38.19299812,1.0338,45554,Electronic Technology
MSCI,431.37,-1.4326844,-6.27,Buy,319411,35758416150,65.41508475,6.7504,3396,Technology Services
WBA,41.16,-0.57971014,-0.24,Buy,7430961,35641102560,83.80566802,0.4968,331000,Retail Trade
INFO,89.81,-1.2099879,-1.1,Buy,2730662,35608407660,39.82390047,2.3258,15500,Technology Services
SRE,123.41,-0.31502423,-0.39,Strong Sell,2390051,35600082700,9.68064809,13.0186,13969,Utilities
DXCM,368.75,3.07765416,11.01,Buy,712694,35410177500,148.23071186,2.476,5200,Health Technology
CNC,61.07,-1.64277661,-1.02,Sell,3602995,35408263860,17.24674315,3.6525,56600,Health Services
XLNX,144.23,1.2637787,1.8,Buy,2617602,35353946060,57.91720885,2.4806,4891,Electronic Technology
LU,14,-2.0979021,-0.3,Sell,3520944,35240900000,,,84647,Technology Services
CSGP,893.8,-0.16308112,-1.46,Buy,242083,35231897780,120.11592181,7.5087,4337,Technology Services
PH,272.02,2.25546951,6,Buy,621354,35036176000,29.10789903,9.2533,50520,Producer Manufacturing
TT,145.85,1.2987915,1.87,Strong Buy,1134368,35022231250,38.53957547,3.782,50000,Producer Manufacturing
BF.A,73.17,0.72962555,0.53,Buy,74534,35017698600,37.82151411,1.93,4800,Consumer Non-Durables
MFC,17.93,2.16524217,0.38,Buy,1905046,34781151900,8.85956633,1.98412877,35000,Finance
ALXN,157.36,0.35074294,0.55,Buy,2742363,34417936560,36.64469994,4.3301,3082,Health Technology
F,8.65,1.5258216,0.13,Sell,70127787,34413437457,,-0.0328,190000,Consumer Durables
JCI,47.52,2.90168904,1.34,Strong Buy,5563962,34400108160,55.00238209,0.8439,97000,Producer Manufacturing
RNG,383.63,0.37414966,1.43,Buy,710741,34385427485,,-1.2201,2363,Technology Services
IQV,179.34,1.55152888,2.74,Strong Buy,775057,34384140840,196.68114489,0.9185,67000,Health Services
PANW,350.15,-0.42939203,-1.51,Buy,1030174,34323558795,,-3.1023,8014,Electronic Technology
XEL,65.02,-0.96717691,-0.635,Strong Sell,1976788,34165279160,23.43565947,2.808,11273,Utilities
PPG,144.34,2.14422192,3.03,Buy,1316415,34093685360,31.17155273,4.5572,47600,Process Industries
TRV,134.53,-0.82565426,-1.12,Sell,937696,34077659770,15.5307237,8.7894,30800,Finance
TROW,149.09,0.94793148,1.4,Buy,932524,33758895970,16.54845541,9.0249,7365,Finance
AMX,14.88,0.88135593,0.13,Strong Buy,1136358,33754900000,36.20520373,0.4074,191523,Communications
CRH,43.23,1.21751346,0.52,Strong Buy,384232,33519199999.999996,20.31681096,2.1199,80300,Non-Energy Minerals
BCS,7.81,1.56046814,0.12,Buy,4194691,33341199999.999996,,0.5897,80800,Finance
ALC,66.7,1.55298417,1.02,Strong Buy,1270215,33329990000,,-1.52979592,22142,Health Technology
VFC,85.33,0.24671053,0.21,Buy,1503054,33279041320,,-0.1374,48000,Consumer Non-Durables
CARR,37.94,2.45746692,0.91,Buy,3701498,32882104780,21.05053721,1.7754,52635,Producer Manufacturing
IAU,18.59,0.21563342,0.04,Buy,22753433,32841800000.000004,5.16713092,3.59,,Miscellaneous
VRSK,201.97,-0.44854101,-0.91,Buy,622295,32838302300,50.03329305,4.1094,9300,Finance
CMI,221.63,0.11745042,0.26,Sell,1297393,32802791410,20.86132969,10.6602,61615,Producer Manufacturing
BBVA,5.02,1.6194332,0.08,Buy,1963109,32791199999.999996,,-0.0162,126973,Finance
LYG,1.88,1.62162162,0.03,Sell,6082011,32748500000,90.68627451,0.0204,77754,Finance
ORLY,451.28,-0.59255017,-2.69,Buy,397330,32694513952,20.27375849,22.594,82167,Retail Trade
TDG,599.22,1.96538874,11.55,Sell,172279,32619079998,71.14046025,8.2607,14200,Electronic Technology
ALL,107.23,-0.78645448,-0.85,Buy,2053960,32605211640,7.57467446,14.4591,46290,Finance
WIT,5.88,2.61780105,0.15,Buy,2811835,32598000000,24.90221643,0.2305,175000,Technology Services
ORAN,12.2,-0.40816327,-0.05,Buy,474242,32563800000,10.17864562,1.2074,,Communications
AIG,37.75,1.66980878,0.62,Buy,4268240,32522606500,,-5.7874,46000,Finance
ZG,139.6,2.26357043,3.09,Buy,732668,32481171321,,-1.4737,5249,Technology Services
PAYX,90.02,-0.37627269,-0.34,Sell,1258836,32464002620,30.81855389,2.95,15800,Technology Services
MFG,2.57,0.78431373,0.02,Sell,272034,32334400000,1.19555535,2.1329,57264,Finance
OKTA,249.55,-0.44680257,-1.12,Buy,2588132,32300504250,,-1.9228,2248,Technology Services
ZBH,155.81,1.73021677,2.65,Strong Buy,969824,32295985180,,-0.7323,19900,Health Technology
SLB,23.13,5.37585421,1.18,Buy,16256642,32197653900,,-7.6104,105000,Industrial Services
YUM,105.83,0.00945001,0.01,Buy,1475325,31925524440,30.73928831,3.4992,34000,Consumer Services
MRVL,47.61,2.80716908,1.3,Buy,5710109,31906317600,21.21975806,2.2224,5633,Electronic Technology
Z,135.645,3.72791925,4.875,Buy,2757474,31560949025,,-1.4737,5249,Technology Services
HPQ,24.46,1.4516798,0.35,Buy,7856547,31544594400,12.03454128,2.0126,53000,Electronic Technology
KMI,13.9,2.50737463,0.34,Sell,18692986,31466681000,281.32780083,0.0482,11086,Industrial Services
EOG,53.92,8.14279984,4.06,Buy,5624121,31455741760,,-0.5269,2900,Energy Minerals
HSY,150.73,-0.11265739,-0.17,Buy,678545,31373511507,26.47647121,5.7271,16140,Consumer Non-Durables
CNQ,26.56,8.67430442,2.12,Buy,6191665,31368953600,,-0.37177616,10180,Energy Minerals
PSX,71.75,2.67601603,1.87,Buy,3907023,31340400000,,-6.1581,14500,Energy Minerals
CS,13.17,2.17222653,0.28,Buy,1999919,31216900000,8.11763965,1.6277,47860,Finance
RMD,214.61,1.14525403,2.43,Strong Buy,520261,31100208150,45.50484687,4.7004,7770,Health Technology
ANSS,359.83,0.60390863,2.16,Buy,400335,30903675703,81.07489346,4.4928,4100,Technology Services
LYB,92.34,3.41583604,3.05,Buy,1888437,30834080460,25.40256046,3.5178,19100,Process Industries
PBR.A,11.41,3.72727273,0.41,Buy,10859928,30810800000,,-1.4842,57983,Energy Minerals
SBAC,272.58,-1.10655589,-3.05,Strong Sell,780701,30626600000,,-0.1295,1475,Finance
PRU,77.14,0.96858639,0.74,Buy,1578462,30547440000,,-0.3165,51511,Finance
SGEN,169,0.33841952,0.57,Sell,1213347,30471714000,66.22758729,2.6977,1605,Health Technology
AFL,43.26,0.16207455,0.07,Sell,2561722,30387770700,6.75244677,6.4186,11729,Finance
CHT,39.3,1.21040433,0.47,Strong Buy,51478,30122200000,27.37205696,1.4195,,Communications
HLT,107.95,0.45598362,0.49,Buy,2564180,29950295700,,-1.1498,173000,Consumer Services
RSG,93.64,0.10690614,0.1,Sell,1038042,29845409000,29.31736977,3.1972,36000,Industrial Services
BLL,90.62,0.95811052,0.86,Sell,1451234,29642889440,57.72718503,1.5874,18300,Process Industries
EDU,180,3.44827586,6,Buy,774405,29608900000,75.13602211,2.324,81127,Consumer Services
PCAR,85.45,0.86166195,0.73,Sell,1151524,29603298000,20.6679515,4.1065,27000,Producer Manufacturing
ES,85.12,0.72180807,0.61,Sell,2209194,29181178880,23.99352677,3.5376,8234,Utilities
TDOC,200.97,0.16946618,0.34,Buy,2086246,29132812170,,-1.4313,2400,Health Services
FCAU,18.44,1.37438153,0.25,Buy,2675659,29037652400,816.41411105,0.02849541,191752,Consumer Durables
CTVA,38.82,1.22555411,0.47,Buy,2647663,28921521120,46.67721519,0.8261,,Process Industries
ROK,247.07,0.24343734,0.6,Sell,683091,28702368970,28.10953217,8.8266,23500,Producer Manufacturing
NTR,50.13,1.41614404,0.7,Buy,2875883,28531288980,223.89326043,0.22077485,22300,Process Industries
WEC,90.09,-0.32086745,-0.29,Sell,1584195,28417539150,23.75170819,3.8199,7509,Utilities
CPRT,120.13,-0.43099876,-0.52,Buy,1472728,28366657290,42.28733658,2.9092,7600,Commercial Services
DDOG,93.03,1.97303519,1.8,Sell,3072508,28330664522,,-0.0242,1403,Technology Services
ITUB,5.85,-0.67911715,-0.04,Sell,36710941,28296600000,14.13486921,0.4186,95000,Finance
ADM,50.84,1.94505715,0.97,Strong Buy,3080253,28286816760,17.66372684,2.8364,38100,Process Industries
MSI,166.61,-0.53134328,-0.89,Sell,779059,28244227030,37.48293687,4.5846,17000,Electronic Technology
OTIS,65.1,-0.7470651,-0.49,Buy,1366172,28200994500,32.60426505,2.0155,69000,Producer Manufacturing
PEG,55.74,0.01794366,0.01,Sell,2882535,28195967520,14.7856309,3.7917,7130,Utilities
MCK,175.6,0.67075618,1.17,Buy,1548755,28195038400,13.24952526,13.2433,80000,Distribution Services
MTD,1176.35,1.33348265,15.48,Strong Buy,122187,27990777710,48.84706338,24.0834,16200,Health Technology
DFS,90.73,1.24986051,1.12,Buy,2477294,27808382080,27.59353349,3.2547,17200,Finance
SU,18.22,8.97129187,1.5,Buy,12776530,27788233000,,-3.17244993,12889,Energy Minerals
FAST,48.28,1.32214061,0.63,Neutral,2665989,27717548000,32.57896896,1.4671,21948,Distribution Services
TAL,68.88,-0.49118752,-0.34,Sell,3889873,27653900000,1430.16528926,0.0568,45271,Consumer Services
AME,119.2,0.69268458,0.82,Buy,837372,27423748000,31.31166186,3.8078,18100,Producer Manufacturing
AWK,151.09,0.56576145,0.85,Buy,867604,27388386480,41.16841125,3.6575,6800,Utilities
MPC,42.09,3.28834356,1.34,Buy,5869059,27385900590,,-14.9156,60910,Energy Minerals
SWK,170.13,0.46058459,0.78,Sell,1405239,27258738990,27.53837648,6.2116,59438,Consumer Durables
GLW,35.67,2.14776632,0.75,Sell,4775028,27252236700,169.26805623,0.2564,49500,Electronic Technology
SPG,83.17,0.43473011,0.36,Sell,4647855,27172900000,17.5055491,4.7305,4500,Finance
SPLK,166.72,0.21037447,0.35,Sell,2481011,26962125120,,-4.9851,5800,Technology Services
LUV,45.64,1.3321492,0.6,Sell,5204379,26940059720,,-2.7897,60800,Transportation
AZO,1180.35,-0.00423585,-0.05,Buy,185261,26863703685,15.46809868,78.078,100000,Retail Trade
WCN,101.71,0.51388477,0.52,Sell,1071213,26739355580,135.7755324,0.74909227,18204,Industrial Services
GMAB,42.07,3.21393523,1.31,Buy,623527,26661200000,31.82386009,1.2934,548,Health Technology
EC,13.29,2.62548263,0.34,Buy,1350380,26623100000,18.35837823,0.7054,15157,Energy Minerals
SIRI,6.24,1.13452188,0.07,Sell,28811937,26516880000,26.15515049,0.24,4534,Consumer Services
SLF,44.74,1.24462548,0.55,Strong Buy,336369,26167039060,14.57379697,3.0380685,22719,Finance
BBY,101,0.50751319,0.51,Sell,2396387,26153445000,15.27017992,6.654,125000,Retail Trade
TU,20.31,2.00904068,0.4,Buy,1157879,26078040000,25.34043116,0.7871982,65600,Communications
WLTW,202,-0.83456063,-1.7,Sell,1434956,26038810000,24.88820468,8.2227,46600,Finance
ZS,193.48,-1.33102147,-2.61,Buy,2365470,25963468160,,-1.1647,2020,Technology Services
SWKS,156.3,3.7022293,5.58,Strong Buy,2053940,25958616600,31.45373346,4.8345,10000,Electronic Technology
NWG,4.26,0.23529412,0.01,Sell,1228062,25740100000,25.04419564,0.1708,62900,Finance
WELL,61.96,0.58441558,0.36,Sell,1986454,25706000000,198.32582099,0.314,443,Finance
STT,72.68,0.59515571,0.43,Buy,1730543,25641358640,11.52349357,6.347,39103,Finance
FRC,148.67,0.98492053,1.45,Buy,843211,25588783060,26.31748302,5.6284,,Finance
STNE,82.88,0.25402202,0.21,Buy,1333494,25587048850,138.75461564,0.6052288,5938,Technology Services
YNDX,72.16,3.45519713,2.41,Strong Buy,2217235,25428078076,70.28415961,1.0251,10092,Technology Services
FNV,132.43,0.5085003,0.67,Buy,561819,25271881760,95.03667585,1.38918211,42,Non-Energy Minerals
MKC.V,94.61,1.18716578,1.11,Buy,1104,25244142952,16.53696498,2.8552,12400,Consumer Non-Durables
DAL,39.55,2.11722179,0.82,Sell,12317221,25222379700,,-16.6005,91000,Transportation
CLX,200.01,-0.21452804,-0.43,Sell,1201186,25211260500,22.26418448,9.1459,8800,Consumer Non-Durables
DLTR,107.13,0.17766972,0.19,Buy,1620862,25196118960,26.42908336,4.0604,193100,Retail Trade
MKC,94.23,0.25534631,0.24,Buy,825166,25142750136,16.62362929,2.8552,12400,Consumer Non-Durables
WMB,20.71,3.03482587,0.61,Buy,9363961,25133448900,113.30326945,0.1779,4812,Industrial Services
PAYC,426.88,-0.19872349,-0.85,Sell,474634,24977816000,151.79034032,2.8527,3765,Technology Services
MT,24.62,2.79749478,0.67,Buy,3461649,24917306147,,-3.6957,191248,Non-Energy Minerals
KEYS,133.84,2.02774813,2.66,Buy,1171249,24906820960,39.63620981,3.3546,13900,Electronic Technology
BILI,102.46,8.14861727,7.72,Buy,9699051,24828600000,,-1.0731,4791,Technology Services
HRL,45.79,-1.12286763,-0.52,Strong Sell,2308072,24722845220,27.87240445,1.6881,19100,Consumer Non-Durables
PCG,12.38,1.39230139,0.17,Buy,9191196,24568976600,,-9.8186,23000,Utilities
WY,33.12,0.94483389,0.31,Buy,3908983,24490100000,49.97715156,0.6574,9400,Finance
TLK,24.53,-0.76860841,-0.19,Buy,235925,24488200000,18.83715614,1.3123,24272,Communications
YUMC,58.21,2.03330412,1.16,Buy,1284151,24410014240,31.15953902,1.8887,450000,Consumer Services
RCI,48.16,1.49631191,0.71,Buy,249461,24317236160,19.95319928,2.38278121,25300,Communications
KR,31.9,-0.71584189,-0.23,Buy,9001497,24286969300,8.47578348,3.8305,435000,Retail Trade
PCGU,122,1.02683008,1.24,Buy,16702,24231600000,,-9.8186,23000,Utilities
DHI,66.41,-1.38105138,-0.93,Sell,2583108,24214879070,10.49220174,6.5011,9716,Consumer Durables
WORK,42.01,0.04763039,0.02,Buy,12402409,24212559703,,-0.5492,2045,Technology Services
W,241.93,2.31328766,5.47,Sell,1416943,24059462866,,-1.8732,16985,Retail Trade
COUP,333.28,-0.78590141,-2.64,Buy,897037,24054883936,,-2.1219,1693,Technology Services
CERN,78.21,0.60457937,0.47,Strong Buy,1123622,23978403900,30.39687195,2.5784,27400,Technology Services
FMS,43.14,1.386604,0.59,Strong Buy,141767,23920100000,16.88961219,2.5229,120659,Health Services
ED,69.87,-1.11803,-0.79,Sell,2192606,23903644920,17.48101235,4.0539,14890,Utilities
MXIM,89.33,2.09142857,1.83,Buy,1327821,23877998330,34.60960367,2.5522,7115,Electronic Technology
BGNE,268.88,3.01521015,7.87,Strong Buy,258252,23801300000,,-20.2643,3500,Health Technology
MPLX,22.86,4.05097861,0.89,Buy,2421801,23778286200,,-1.9918,6200,Industrial Services
RYAAY,105.5,0.16139751,0.17,Sell,516258,23734000000,,-4.6895,17268,Transportation
VRSN,206.5,-3.31491713,-7.08,Sell,755127,23563715000,30.81251082,6.9501,872,Technology Services
TTWO,204.74,1.43175625,2.89,Buy,877975,23549604280,48.80909201,4.1724,5800,Consumer Durables
VLO,57.32,2.85304145,1.59,Buy,3946296,23374465480,,-0.0235,10222,Energy Minerals
LI,30.99,-4.52865065,-1.47,Buy,24021992,23361100000,,-0.2639,2628,Producer Manufacturing
DTE,119.58,0.15914231,0.19,Sell,816169,23145904800,16.90597564,7.0695,10700,Utilities
DTP,47.49,-0.02105263,-0.01,Sell,74049,23109100000,6.7261399,7.0695,10700,Utilities
FTV,68.5,-0.45051591,-0.31,Sell,2591804,23097926000,44.9004894,1.547,25000,Electronic Technology
EFX,189.88,1.02149393,1.92,Buy,644603,23097572840,52.24013341,3.6395,11200,Commercial Services
NET,75.14,0.73736426,0.55,Buy,2864467,23090593007,,-0.3794,1270,Technology Services
VIACA,37.39,0.16072864,0.06,Buy,51753,23078842896,17.02312007,2.2014,23990,Consumer Services
LEN,73.71,-0.75400566,-0.56,Sell,2519432,23051859012,9.45717087,7.9112,,Consumer Durables
ARE,170.59,-0.10540493,-0.18,Sell,782575,23044400000,39.47709094,4.3447,439,Finance
EIX,60.81,0.52901306,0.32,Sell,1215959,23017436340,61.55489977,0.9874,12937,Utilities
FTNT,141.74,-2.62434735,-3.82,Buy,1226179,23008937680,54.36414566,2.7363,7082,Electronic Technology
AJG,119.44,-0.66533599,-0.8,Sell,602286,22970939680,30.07804683,4.088,33300,Finance
ENPH,181.48,5.36460752,9.24,Buy,4607169,22926912840,134.64665416,1.4454,577,Electronic Technology
VIAC,36.99,1.06557377,0.39,Buy,13060315,22831944336,16.69022755,2.2014,23990,Consumer Services
TSN,63.45,-0.07874016,-0.05,Sell,2297062,22702557172,10.60188663,6.0209,139000,Consumer Non-Durables
GRMN,118.56,-0.2020202,-0.24,Neutral,715570,22673058720,22.32537162,5.3451,15000,Electronic Technology
DB,10.94,1.86219739,0.2,Buy,2260149,22585301800,,-0.64659949,87597,Finance
ODFL,191.75,0.55587603,1.06,Sell,1362452,22498219250,36.15456079,5.3029,20105,Transportation
KKR,39.27,-0.95838588,-0.38,Neutral,1970902,22352052030,24.27897863,1.7512,1384,Finance
FLT,267,0.40236152,1.07,Sell,406526,22268227200,32.07453866,8.5961,8700,Commercial Services
BBD,5,-0.99009901,-0.05,Sell,23839895,22259000000,13.49545697,0.3742,97329,Finance
ETSY,174.98,1.68526267,2.9,Buy,2168224,22063403180,95.49389567,1.9337,1240,Commercial Services
AMP,187.01,-0.58476423,-1.1,Sell,560933,22063065780,13.47734193,14.2465,12500,Finance
CCEP,48.22,-0.37190083,-0.18,Buy,1675001,21899788080,28.54278469,1.7061,25765,Consumer Non-Durables
NOK,4.04,3.85604113,0.15,Buy,38446227,21850400000,26.58920027,0.1469,,Electronic Technology
MGA,72.82,4.46133984,3.11,Buy,2423192,21792404480,50.21037072,1.39928879,165000,Producer Manufacturing
XP,38.94,-0.68859985,-0.27,Sell,841895,21764772361,56.64547819,0.6963031,,Technology Services
VTRS,18.1,-2.37324703,-0.44,Strong Buy,12217787,21720000000,36.01398601,0.5155,35000,Health Technology
AVB,155.07,-0.28935185,-0.45,Strong Sell,1236520,21712000000,33.44588056,4.6502,3122,Finance
NDAQ,131.97,-0.03030073,-0.04,Buy,1101815,21648094860,24.19715522,5.536,4361,Finance
ANET,286.01,1.00649809,2.85,Buy,559063,21639945615,31.71808141,9.354,2300,Electronic Technology
FTCH,63.61,2.59677419,1.61,Buy,3591905,21619517449,,-3.4554,4532,Technology Services
WST,291.02,1.90846377,5.45,Strong Buy,479033,21514293744,69.28115675,4.2172,8200,Health Technology
MDB,355.56,1.46970691,5.15,Buy,491743,21428285628,,-4.3635,1813,Technology Services
XPEV,42.34,-3.99092971,-1.76,Sell,22844817,21418100000,,-0.7181,2593,Consumer Durables
EQR,57.05,-0.7826087,-0.45,Strong Sell,2481725,21404500000,22.88739402,2.5502,2700,Finance
CHD,85.82,-0.90069284,-0.78,Sell,1646266,21321979000,27.93818757,3.1677,4800,Consumer Non-Durables
TEF,4.12,1.47783251,0.06,Sell,1513680,21318600000,72.11367673,0.0563,113819,Communications
K,61.8,0.56956876,0.35,Sell,1630030,21241463400,17.78787703,3.4777,31000,Consumer Non-Durables
PPL,27.61,0.10877447,0.03,Sell,3981668,21227313470,13.69482099,2.0193,12280,Utilities
GWW,394.86,0.28954587,1.14,Sell,381783,21191385966,33.71871949,11.7506,25300,Distribution Services
MKTX,554.25,-1.51568997,-8.53,Sell,232268,21041269875,77.53178944,7.4165,527,Finance
O,60.16,0.5011694,0.3,Strong Sell,2714887,21010300000,49.6557445,1.2062,194,Finance
BNTX,86.78,1.22477546,1.05,Sell,1970862,20642500000,,,1310,Health Technology
