Ticker,Last,Change %,Change,Rating,Volume,Market Capitalization,Price to Earnings Ratio (TTM),Basic EPS (TTM),Number of Employees,Sector
HTRB,41.64,0,0,Neutral,57787,,,,,Miscellaneous
STG,1.21,-0.81967213,-0.01,Neutral,291237,52723600,,-0.4192,2880,Commercial Services
ERF,3.27,0.30674847,0.01,Neutral,2330806,727731960,,-3.86494479,383,Energy Minerals
JUPW,5.55,-4.80274443,-0.28,Neutral,207039,50684431.5,,,5,Consumer Non-Durables
BEST,2.39,-1.64609053,-0.04,Neutral,4217014,609076000,,-0.4946,8423,Transportation
VITL,26.14,-0.22900763,-0.06,Neutral,926362,1030757708,,,,Process Industries
CAPAU,10.56,-2.22222222,-0.24,Neutral,301,159328000,,,,Finance
EFAD,43.5894,-1.18471164,-0.5226,Neutral,8169,,,,,Miscellaneous
BSCR,22.31,-0.08956561,-0.02,Neutral,51091,,,,,Miscellaneous
SACH,4.19,-0.94562648,-0.04,Neutral,89386,93587900,12.33236152,0.343,10,Finance
CMLS,9.02,-3.83795309,-0.36,Neutral,119757,178767289.79999998,,-2.8344,4732,Consumer Services
GBNY,9.9,-0.70210632,-0.07,Neutral,8843,24338160,,,,Finance
SWKH,13.87,-4.34482759,-0.63,Neutral,10267,177390365,20.05809932,0.7237,30,Miscellaneous
GFED,17.41,-0.34344591,-0.06,Neutral,979,75517964.2,11.08572879,1.5802,,Finance
WETF,5.26,-4.71014493,-0.26,Neutral,1242783,782593320,,-0.3307,208,Finance
EUSB,50.3956,-0.02856576,-0.0144,Neutral,38915,,,,,Miscellaneous
AMHCU,10.8,-1.81818182,-0.2,Neutral,2332,135000000,,,,Finance
NEW,6.65,2.30769231,0.15,Neutral,280264,566365000,,-0.1177,11732,Commercial Services
ESI,16.93,-0.1179941,-0.02,Neutral,2501200,4185316090,35.51969824,0.4802,4400,Process Industries
LPX,38.25,-5.78817734,-2.35,Neutral,1358404,4181643000,23.78441711,1.7262,4800,Non-Energy Minerals
GOVZ,22.8189,0.47952444,0.1089,Neutral,10234,,,,,Miscellaneous
PBT,3.4,-7.60869565,-0.28,Neutral,100085,171521000,12.2218532,0.3011,,Miscellaneous
BP,22.73,-1.30264872,-0.3,Neutral,14209336,77469300000,,-6.4397,70100,Energy Minerals
BSCP,22.51,-0.04440497,-0.01,Neutral,177823,,,,,Miscellaneous
ESTE,5.33,-0.18726592,-0.01,Neutral,247972,161023031,,-0.2515,69,Energy Minerals
EFU,12.7418,4.59187024,0.5594,Neutral,2144,,,,,Miscellaneous
IBTJ,26.06,0.11525163,0.03,Neutral,656,,,,,Miscellaneous
DMS,10.78,-2.61969286,-0.29,Neutral,36223,349192228,,-0.013,,Commercial Services
KCNY,34.95,-0.2739257,-0.096,Neutral,703,,,,,Miscellaneous
BSN,10.19,-0.48828125,-0.05,Neutral,292692,,,,,Finance
MKTX,534.43,4.82925011,24.62,Neutral,702927,20288833305,64.95305075,8.014,,Finance
PLAG,2.46,-1.6,-0.04,Neutral,175716,27128388,,-0.4155,238,Consumer Non-Durables
QAT,18.84,0.22769349,0.0428,Neutral,74152,,,,,Miscellaneous
OFS,6.98,-0.14306152,-0.01,Neutral,31574,93576672,,-0.5287,44,Finance
ATXI,6.26,-2.49221184,-0.16,Neutral,116768,104841228.00000001,,-0.577,4,Health Technology
CMD,79.99,-0.65822156,-0.53,Neutral,475627,3380825344,96.20071685,0.8475,3669,Health Technology
DL,9.6,0,0,Neutral,16880,324769000,31.25,0.3107,,Commercial Services
UDR,38.16,-2.67788829,-1.05,Neutral,1390404,11546600000,87.79668607,0.448,1351,Finance
NTEC,4.25,-3.62811791,-0.16,Neutral,196487,16779977.5,,-7.1874,49,Health Technology
EAOM,27.8219,-1.04285597,-0.2932,Neutral,1831,,,,,Miscellaneous
DEED,25.85,0.03869969,0.01,Neutral,2002,,,,,Miscellaneous
UCL,10.8,1.69491525,0.18,Neutral,38400,169367000,,-2.0222,804,Technology Services
VCSH,83.1,-0.04811162,-0.04,Neutral,3240121,,,,,Miscellaneous
DOOR,99.36,-5.64998576,-5.95,Neutral,241266,2434618080,60.55082797,1.7674,10000,Producer Manufacturing
PNQI,231.78,-3.58167977,-8.61,Neutral,32067,,,,,Miscellaneous
CO,3.9,-5.56900726,-0.23,Neutral,121367,474048900,6.95520377,0.5938,1260,Health Services
USIG,61.36,-0.14646054,-0.09,Neutral,621126,,,,,Miscellaneous
IGLB,71.45,-0.26521496,-0.19,Neutral,298749,,,,,Miscellaneous
JT,3.14,-8.72093023,-0.3,Neutral,248817,56108400,,,,Finance
USI,24.86,0.02011668,0.005,Neutral,32,,,,,Miscellaneous
GTO,57.44,0.04354263,0.025,Neutral,164022,,,,,Miscellaneous
MEDS,5.67,-6.89655172,-0.42,Neutral,90638,45888443.99999999,,-0.1043,29,Commercial Services
SC,22.3,-4.29184549,-1,Neutral,704861,6825383300,13.74631268,1.6956,5175,Finance
AGYS,40.255,-19.28012833,-9.615,Neutral,620214,949663756.0000002,,-1.1131,1275,Technology Services
LMNL,5.07,-0.58823529,-0.03,Neutral,745931,118196910,,-3.7822,300,Health Technology
T,29.14,-2.05042017,-0.61,Neutral,73550651,207651640000,,-0.7371,,Communications
AIM,2.03,-5.58139535,-0.12,Neutral,2021912,82593594.99999999,,-0.5295,26,Health Technology
CLMT,3.36,-1.17647059,-0.04,Neutral,191618,262289328,,-1.3164,1500,Process Industries
CBRE,62.66,-0.74449549,-0.47,Neutral,1974826,21019672960,19.92488322,3.2124,100000,Finance
EAST,1.42,-4.69798658,-0.07,Neutral,379133,14412006,,-1.7373,89,Commercial Services
SLQD,52.13,-0.03835091,-0.02,Neutral,280451,,,,,Miscellaneous
CDXC,4.79,-0.82815735,-0.04,Neutral,323104,295963083,,-0.3764,110,Process Industries
MRNS,12.74,-5.41945063,-0.73,Neutral,292387,453468834,,-3.4127,40,Health Technology
AGG,117.52,0.00850991,0.01,Neutral,3619105,,,,,Miscellaneous
SPLB,32.36,-0.24660912,-0.08,Neutral,1539054,,,,,Miscellaneous
IBDU,27.235,-0.11003118,-0.03,Neutral,8375,,,,,Miscellaneous
SPSB,31.38,-0.03185728,-0.01,Neutral,2531164,,,,,Miscellaneous
NGL,2.81,2.93040293,0.08,Neutral,3034859,361849319.99999994,,-2.4987,1400,Industrial Services
VEU,59.5,-2.41102181,-1.47,Neutral,3932839,,,,,Miscellaneous
EJUL,26.3403,-0.32166144,-0.085,Neutral,8476,,,,,Miscellaneous
XT,58.85,-2.3884558,-1.44,Neutral,403653,,,,,Miscellaneous
VXUS,61.31,-2.32595189,-1.46,Neutral,4934080,,,,,Miscellaneous
FSZ,61.47,-1.08839772,-0.6764,Neutral,3283,,,,,Miscellaneous
QINT,48.7852,-2.10930163,-1.0512,Neutral,3864,,,,,Miscellaneous
RPD,87.43,-4.67727867,-4.29,Neutral,568268,4532275027,,-1.6679,1544,Technology Services
FMBI,16.99,-2.35632184,-0.41,Neutral,804655,1941990979.9999995,20.07615092,0.8694,,Finance
SWI,17.63,4.56702254,0.77,Neutral,4595010,5536560460,136.96181966,0.125,3251,Technology Services
PDCE,22.8,-2.31362468,-0.54,Neutral,1135351,2271739560,,-7.8197,540,Energy Minerals
SCCO,67.4,-3.36917563,-2.35,Neutral,1061362,52105120200.00001,41.93218709,1.6634,14301,Non-Energy Minerals
ALG,145.03,-3.73689101,-5.63,Neutral,86872,1722854879,30.68244303,4.9373,4270,Producer Manufacturing
FEYE,21.36,-1.38504155,-0.3,Neutral,6505350,4864547760,,-0.9944,3400,Technology Services
SPMD,41.53,-2.42011278,-1.03,Neutral,1149894,,,,,Miscellaneous
XSW,155.005,-2.03699596,-3.2231,Neutral,14930,,,,,Miscellaneous
IQSU,32.4009,-2.52583445,-0.8396,Neutral,1799,,,,,Miscellaneous
IXUS,68.49,-2.3663578,-1.66,Neutral,1464658,,,,,Miscellaneous
SMMD,58.81,-2.28137514,-1.373,Neutral,36254,,,,,Miscellaneous
PUTW,28.68,-1.13651641,-0.3297,Neutral,20828,,,,,Miscellaneous
OMFL,40.74,-2.83806344,-1.19,Neutral,119086,,,,,Miscellaneous
AFL,45.15,-2.75683825,-1.28,Neutral,4463269,31715391750,7.25899753,6.4186,11729,Finance
ALTY,11.84,-1.66112957,-0.2,Neutral,20352,,,,,Miscellaneous
TFFP,16.31,-0.24464832,-0.04,Neutral,564708,362510953,,-2.6438,4,Health Technology
CLF,15.71,-0.88328076,-0.14,Neutral,18216363,6272091820,,-0.2774,2372,Non-Energy Minerals
SNX,86,-1.08120543,-0.94,Neutral,561298,4432801200,8.51893587,10.2778,,Distribution Services
SNSR,32.71,-2.96647879,-1,Neutral,148128,,,,,Miscellaneous
BBJP,28.14,-2.29166667,-0.66,Neutral,8211482,,,,,Miscellaneous
PSCI,83.2631,-2.63789333,-2.2559,Neutral,7138,,,,,Miscellaneous
KEMX,30.4699,-2.4135667,-0.7536,Neutral,4699,,,,,Miscellaneous
JPIN,59.14,-2.18326166,-1.32,Neutral,32954,,,,,Miscellaneous
ARW,101.47,-2.15043394,-2.23,Neutral,464152,7665571444,17.96884476,5.8219,19300,Distribution Services
AIRR,35.3109,-2.97843929,-1.084,Neutral,15742,,,,,Miscellaneous
RFFC,39.5656,-2.14745548,-0.8683,Neutral,7411,,,,,Miscellaneous
ETHO,54.355,-2.54926323,-1.4219,Neutral,32373,,,,,Miscellaneous
ACWX,54.07,-2.38310164,-1.32,Neutral,1644802,,,,,Miscellaneous
HAWX,30.24,-1.99954629,-0.617,Neutral,9542,,,,,Miscellaneous
TDV,53.9172,-1.65204686,-0.9057,Neutral,4446,,,,,Miscellaneous
PFPT,133.76,-0.83771962,-1.13,Neutral,479847,7719062207.999999,,-2.7589,3368,Technology Services
QNST,21.27,-3.71208692,-0.82,Neutral,575106,1125040491,37.56163918,0.6073,592,Commercial Services
BRKR,57.29,-2.16871585,-1.27,Neutral,554333,8771557320,57.59811154,1.0246,7230,Health Technology
AN,73.4,-3.83859557,-2.93,Neutral,994955,6449291000.000001,17.397151,4.435,25000,Retail Trade
WLDR,23.6034,-0.61726316,-0.1466,Neutral,3236,,,,,Miscellaneous
FTXO,25.1225,-3.47968742,-0.9057,Neutral,133998,,,,,Miscellaneous
WAFD,27.12,-2.65613783,-0.74,Neutral,379151,2057515752,14.53539938,1.9208,2080,Finance
CTRE,22.48,-3.06166451,-0.71,Neutral,906099,2220110000,27.52849003,0.8425,52,Finance
RESD,28.7848,-2.09285002,-0.6153,Neutral,90,,,,,Miscellaneous
GRA,58.01,-1.97701926,-1.17,Neutral,515779,3839699302.999999,291.81459566,0.2028,4000,Process Industries
XNTK,144.18,-3.82729736,-5.7378,Neutral,47646,,,,,Miscellaneous
EXP,108.37,-2.1224711,-2.35,Neutral,357063,4531805823,32.8819197,3.3947,2400,Non-Energy Minerals
UEIC,55.83,-6.16806723,-3.67,Neutral,80493,767645751,25.26431999,2.4009,4347,Consumer Durables
HI,41.65,-5.03875969,-2.21,Neutral,406468,3125178595,,-0.8056,11000,Producer Manufacturing
DJD,38.97,-0.7133758,-0.28,Neutral,32451,,,,,Miscellaneous
FM,28.97,-1.96277496,-0.58,Neutral,61384,,,,,Miscellaneous
ROUS,35.61,-2.05947391,-0.7488,Neutral,67102,,,,,Miscellaneous
PSP,13.51,-2.45487365,-0.34,Neutral,59108,,,,,Miscellaneous
EDN,3.63,-0.54794521,-0.02,Neutral,29035,80703300,,,4777,Utilities
WVFC,14.65,0,0,Neutral,724,27874408.5,12.20731606,1.2001,32,Finance
MDYV,57.02,-1.94325021,-1.13,Neutral,70717,,,,,Miscellaneous
XCEM,31,-1.77439797,-0.56,Neutral,5589,,,,,Miscellaneous
EWO,20.62,-3.10150376,-0.66,Neutral,10896,,,,,Miscellaneous
SBCF,31.5,-3.43347639,-1.12,Neutral,257832,1737810900,22.9314587,1.4338,867,Finance
CLDB,18.14,4.19299253,0.73,Neutral,2537,76607941,9.98451569,1.7458,164,Finance
DVLU,18.6629,-2.34472293,-0.4481,Neutral,229,,,,,Miscellaneous
IDRV,44.96,-3.89055152,-1.82,Neutral,213748,,,,,Miscellaneous
QDYN,52.1531,-2.34800242,-1.254,Neutral,92,,,,,Miscellaneous
ACMR,91.21,-3.01967039,-2.84,Neutral,319561,1684174955.26,140.31030882,0.7821,361,Producer Manufacturing
TILT,147.5439,-2.27586435,-3.4361,Neutral,23951,,,,,Miscellaneous
CATY,34.87,-3.59413879,-1.3,Neutral,510782,2777772096,12.81351849,2.8298,1219,Finance
IPAC,65.19,-2.29316547,-1.53,Neutral,29058,,,,,Miscellaneous
OPOF,19.222,1.4353562,0.272,Neutral,919,100384780.58000001,14.48112487,1.3087,297,Finance
FAD,106.7716,-2.78741108,-3.0615,Neutral,26171,,,,,Miscellaneous
TCBK,38.08,-2.20852594,-0.86,Neutral,109044,1133618752,18.42354277,2.1216,1184,Finance
SWAV,120.57,-0.70004942,-0.85,Neutral,764274,4130704086,,-2.0295,284,Health Technology
FLR,18.23,-2.35672201,-0.44,Neutral,2273611,2565234450,,-3.1274,50182,Industrial Services
DTEC,47.2,-2.49948358,-1.21,Neutral,30801,,,,,Miscellaneous
VRTU,51,-0.23474178,-0.12,Neutral,934316,1545784500,40.72008921,1.3436,22830,Technology Services
VAR,175.15,-0.1140576,-0.2,Neutral,1765367,16000915825,57.92481501,3.0469,10613,Health Technology
DAC,24.97,-6.58436214,-1.76,Neutral,779321,510636500,4.28660776,6.3201,1148,Transportation
JKJ,204.0204,-2.16364563,-4.5119,Neutral,2294,,,,,Miscellaneous
TUR,26.65,-4.75339528,-1.33,Neutral,450914,,,,,Miscellaneous
SPVU,34.7251,-2.05203568,-0.7275,Neutral,16462,,,,,Miscellaneous
SPVM,41.51,-2.07757834,-0.8807,Neutral,16385,,,,,Miscellaneous
JPN,32.914,-2.21628045,-0.746,Neutral,1859,,,,,Miscellaneous
CBZ,26.7,-1.11111111,-0.3,Neutral,335331,1455991050,19.42865367,1.4197,4800,Commercial Services
IVOO,159.74,-2.4666641,-4.0399,Neutral,24819,,,,,Miscellaneous
RUSHB,40.13,-3.67258761,-1.53,Neutral,22819,2196595810,18.02682821,1.7828,7244,Distribution Services
HYGV,49.192,-0.48148897,-0.238,Neutral,19793,,,,,Miscellaneous
DVN,17.21,2.13649852,0.36,Neutral,15504055,11570145320,,-8.5171,1800,Energy Minerals
ABCB,41,-4.22798412,-1.81,Neutral,430070,2849110500,12.98453139,3.3047,2722,Finance
MXDU,37.7445,-2.21074776,-0.8533,Neutral,2477,,,,,Miscellaneous
TUSA,41.903,-2.56249273,-1.102,Neutral,6970,,,,,Miscellaneous
BYLD,25.69,0.11691348,0.03,Neutral,15393,,,,,Miscellaneous
MHK,144.34,-2.96470588,-4.41,Neutral,473582,10276805924,20.06420546,7.4421,41800,Consumer Durables
PXH,21.69,-2.25326724,-0.5,Neutral,615275,,,,,Miscellaneous
OIIM,9.01,-10.07984032,-1.01,Neutral,533844,271043000,,0.13,238,Electronic Technology
COHU,41.98,-5.89553912,-2.63,Neutral,989199,1761724283.9999998,,-1.105,3200,Electronic Technology
PFC,24.77,-6.35160681,-1.68,Neutral,242356,923742656,16.79578359,1.5828,,Finance
QLC,41.3739,-2.32951769,-0.9868,Neutral,2877,,,,,Miscellaneous
IDMO,33.7075,-2.80757298,-0.9737,Neutral,241,,,,,Miscellaneous
TSE,52.42,-2.5106937,-1.35,Neutral,605823,2008225926,,-1.3963,2700,Process Industries
LNGR,28.44,-2.83566792,-0.83,Neutral,13357,,,,,Miscellaneous
IQDY,28.7777,-2.54757873,-0.7523,Neutral,49227,,,,,Miscellaneous
RFAP,57.67,-2.31731712,-1.3681,Neutral,413,,,,,Miscellaneous
KBWR,50.6851,-2.61049848,-1.3586,Neutral,8275,,,,,Miscellaneous
BYD,45.76,-3.3987756,-1.61,Neutral,1654617,5104070400,,-1.7067,24300,Consumer Services
VLUE,90.66,-2.10560415,-1.95,Neutral,498271,,,,,Miscellaneous
CLTL,105.69,0.01892685,0.02,Neutral,20610,,,,,Miscellaneous
IJH,236.06,-2.47469531,-5.99,Neutral,1399471,,,,,Miscellaneous
WANT,54.86,-9.18722066,-5.55,Neutral,78007,,,,,Miscellaneous
DVYA,38.8409,-2.31014553,-0.9185,Neutral,1540,,,,,Miscellaneous
FLQM,38.2907,-1.68612025,-0.6567,Neutral,475,,,,,Miscellaneous
USHY,41.18,-0.26640833,-0.11,Neutral,926010,,,,,Miscellaneous
RYJ,52.7656,-2.29026858,-1.2368,Neutral,1618,,,,,Miscellaneous
MDY,431.11,-2.52114141,-11.15,Neutral,1331035,,,,,Miscellaneous
HCC,22.16,-2.76437034,-0.63,Neutral,822990,1134286192,62.52400549,0.3671,1417,Energy Minerals
INFU,17.5,-0.51165435,-0.09,Neutral,145790,354145750,51.16346713,0.3714,269,Health Technology
VB,200.98,-2.32784177,-4.79,Neutral,1311945,,,,,Miscellaneous
TTEK,128.97,-3.4438871,-4.6,Neutral,467808,6935671278,42.2783528,3.2047,20000,Industrial Services
NTR,51.02,-3.26128176,-1.72,Neutral,1904929,29037828920,238.88591048,0.22077485,22300,Process Industries
VPG,33.32,-1.94231901,-0.66,Neutral,82695,452328562.84,31.82541913,1.0728,2400,Electronic Technology
AX,39.26,-3.13348137,-1.27,Neutral,374218,2318118478,12.62380863,3.2382,1099,Finance
XOUT,36.15,-2.82258065,-1.05,Neutral,39358,,,,,Miscellaneous
SDVY,24.44,-2.27908836,-0.57,Neutral,10097,,,,,Miscellaneous
FFIU,26.69,-0.05616926,-0.015,Neutral,3276,,,,,Miscellaneous
VLY,10.39,-3.25884544,-0.35,Neutral,2747289,4196271640,13.79930618,0.7811,3174,Finance
VFMV,90.5263,-2.61716968,-2.4329,Neutral,1717,,,,,Miscellaneous
JKL,145.3994,-1.78894804,-2.6485,Neutral,8292,,,,,Miscellaneous
HEWJ,36.39,-1.62206002,-0.6,Neutral,57880,,,,,Miscellaneous
ESGG,125.76,-2.39056194,-3.08,Neutral,9440,,,,,Miscellaneous
SECT,35.93,-2.44366006,-0.9,Neutral,51116,,,,,Miscellaneous
PDEX,32.37,-3.83244207,-1.29,Neutral,18900,124968916.8,21.44768701,1.6259,117,Health Services
BLOK,36.93,-4.62293388,-1.79,Neutral,590460,,,,,Miscellaneous
DOO,41.5063,-2.06736271,-0.8762,Neutral,5140,,,,,Miscellaneous
SGH,37.56,-4.71841705,-1.86,Neutral,392272,930458856,3583.63636364,0.0200981,1754,Electronic Technology
EZJ,47.03,-4.33921238,-2.1333,Neutral,6285,,,,,Miscellaneous
RNMC,24.8447,-2.65302604,-0.6771,Neutral,2477,,,,,Miscellaneous
VBR,147.14,-2.01771326,-3.03,Neutral,1012642,,,,,Miscellaneous
GVA,31.37,-2.1522146,-0.69,Neutral,656159,1466265170,,,,Industrial Services
VSGX,60.38,-2.45557351,-1.52,Neutral,284902,,,,,Miscellaneous
AVGO,444.7,-4.13262336,-19.17,Neutral,2185727,179881594700,73.63015873,6.6084,21000,Electronic Technology
GBCI,48.13,-3.17843492,-1.58,Neutral,458677,4592319137,19.37785054,2.5669,3046,Finance
DVA,117.85,-1.18229079,-1.41,Neutral,616389,13199200000,18.09492019,6.6939,65000,Health Services
ZJPN,89.1235,-2.16884213,-1.9758,Neutral,1371,,,,,Miscellaneous
UVSP,21.99,-3.76367615,-0.86,Neutral,151829,643583529,18.32691691,1.2489,873,Finance
XLY,165.36,-3.08287422,-5.26,Neutral,5620689,,,,,Miscellaneous
EIS,64.71,-1.19765965,-0.7844,Neutral,33054,,,,,Miscellaneous
HYHG,62.3,-0.16825575,-0.105,Neutral,20017,,,,,Miscellaneous
RWX,33.57,-0.62166963,-0.21,Neutral,391693,,,,,Miscellaneous
EXTR,7.5,-3.53697749,-0.275,Neutral,1865322,922597500,,-0.8178,2584,Electronic Technology
EMDV,59.0019,-1.06295212,-0.6339,Neutral,2049,,,,,Miscellaneous
SNP,48.43,-1.40472313,-0.69,Neutral,150806,12532200000,10.91749644,4.4992,402206,Energy Minerals
AZPN,138.32,-3.1033275,-4.43,Neutral,719009,9375467920,46.01276431,3.1302,1710,Technology Services
FRPT,142.42,-1.77931034,-2.58,Neutral,440511,5787948799.999999,1240.37639008,0.1237,462,Consumer Non-Durables
PBE,73.8338,-1.82093315,-1.3694,Neutral,7454,,,,,Miscellaneous
EWJ,68,-2.18642117,-1.52,Neutral,10789108,,,,,Miscellaneous
CWI,28.36,-2.44238046,-0.71,Neutral,232556,,,,,Miscellaneous
RXI,158.1028,-3.12328431,-5.0972,Neutral,5632,,,,,Miscellaneous
EFAV,73.6,-1.2345679,-0.92,Neutral,731214,,,,,Miscellaneous
MOTO,42.4995,-3.56693101,-1.572,Neutral,8475,,,,,Miscellaneous
CMPI,14.45,-11.18623233,-1.82,Neutral,38616,311404725,,-1.9307,22,Health Technology
SFTW.U,11.11,-5.04192344,-0.5899,Neutral,180,462512000,,,5,Finance
DUO,8.02,-5.97889801,-0.51,Neutral,188545,469570000,,-3.3432,1676,Technology Services
GLYC,3.79,-5.95533499,-0.24,Neutral,875291,181271152,,-1.1256,57,Health Technology
MFA,3.78,-4.30379747,-0.17,Neutral,5253709,1790670000,,-1.4367,66,Finance
SVFAU,12.73,-2.37730061,-0.31,Neutral,1923714,,,,,Finance
KFVG,28.46,-1.35181976,-0.39,Neutral,17429,,,,,Miscellaneous
QYLD,22.9,-1.29310345,-0.3,Neutral,1521758,,,,,Miscellaneous
OIH,162.26,-0.78874962,-1.29,Neutral,1391436,,,,,Miscellaneous
FUSE.U,12.7944,-3.51131222,-0.4656,Neutral,50411,580125000,,,,Finance
SCS,13.22,-2.3633678,-0.32,Neutral,697871,1519092445.54,19.15134371,0.7106,12700,Producer Manufacturing
ROCC,10.415,-0.80952381,-0.085,Neutral,158450,,,,,Finance
BLTSU,10.45,-1.41509434,-0.15,Neutral,160161,304750000,,,,Finance
TUSK,4.26,0,0,Neutral,121451,194961030,,-3.4586,1607,Industrial Services
INKAU,10.37,-1.14394662,-0.12,Neutral,340482,,,,,Finance
ALAC,12.91,-8.52664843,-1.2034,Neutral,249315,189645318,,,2,Finance
BKSE,87.7466,-2.0721335,-1.8567,Neutral,6671,,,,,Miscellaneous
GIK,14.72,-6.06253989,-0.95,Neutral,2907089,,,,,Finance
PCOM,13.68,0.58823529,0.08,Neutral,42726,180950832,,-0.15721505,269,Commercial Services
VCKAU,10.27,-1.24905047,-0.1299,Neutral,43678,,,,,Finance
SLAB,131.53,-6.04328881,-8.46,Neutral,347932,5764617922,471.18815214,0.3055,1545,Electronic Technology
QQC,27.2717,-2.77122179,-0.7773,Neutral,1044,,,,,Miscellaneous
SMLP,14.75,-3.53172008,-0.54,Neutral,73689,56085400,0.96084962,-21.4106,261,Utilities
HBAN,13.28,-1.77514793,-0.24,Neutral,18681551,13508416000,19.50937951,0.705,,Finance
MN,5.99,-3.85232745,-0.24,Neutral,62953,98779892,40.03856041,0.2823,307,Finance
FIVE,176.67,-4.37347767,-8.08,Neutral,1086721,9870853239,94.47228472,1.9701,16600,Retail Trade
QK,3.19,-11.38888889,-0.41,Neutral,554476,127835000,,,775,Finance
STAY,14.58,-3.57142857,-0.54,Neutral,1489411,2684720000,,,7900,Consumer Services
RWL,63.13,-2.12236178,-1.3689,Neutral,30967,,,,,Miscellaneous
EPHYU,10.65,-1.38888889,-0.15,Neutral,248764,,,,,Finance
PSMC,13.469,-0.50600185,-0.0685,Neutral,4759,,,,,Miscellaneous
PAND,17.51,-1.95968645,-0.35,Neutral,69287,516893449.00000006,,,37,Health Technology
FRTA,18.56,-7.10710711,-1.42,Neutral,757989,1218903872,41.0182714,0.5218,4578,Non-Energy Minerals
ASAQ.U,10.64,-2.02578269,-0.22,Neutral,16214,,,,,Finance
PSMT,94,-4.23797881,-4.16,Neutral,207187,2889400200,34.96100011,2.8085,9500,Retail Trade
HGBL,2.89,-9.11949686,-0.29,Neutral,61700,85309910,25.25814138,0.1363,46,Finance
FTNT,145.82,-2.55930505,-3.83,Neutral,1101912,23671252240,55.89169001,2.7363,7082,Electronic Technology
LTC,39.41,-2.32961586,-0.94,Neutral,198503,1583420000,17.76985071,2.2727,22,Finance
ACWI,91.48,-2.46294914,-2.31,Neutral,5121990,,,,,Miscellaneous
ZS,199.22,1.12690355,2.22,Neutral,2640020,26733730240,,-1.1647,2020,Technology Services
BIV,92.41,0.0758068,0.07,Neutral,1070251,,,,,Miscellaneous
ARYA,11.21,-4.91942324,-0.58,Neutral,124588,215080665.00000003,,,,Finance
GSAQU,10.42,-0.57251908,-0.06,Neutral,295639,330120000,,,,Finance
CLDL,23.5539,-5.95330786,-1.491,Neutral,32391,,,,,Miscellaneous
TMV,57.88,-0.75445816,-0.44,Neutral,502375,,,,,Miscellaneous
CARG,31.53,-4.41109595,-1.455,Neutral,1212392,3668594325,57.23581468,0.5819,921,Technology Services
RDFN,74.27,-7.278402,-5.83,Neutral,1516199,7601088880,,-0.4871,3377,Finance
BLMN,20.02,-5.94315245,-1.265,Neutral,3360227,1753241490,,-1.3709,94000,Consumer Services
MLVF,16.32,-1.33010883,-0.22,Neutral,2061,121019882.88,19.66238707,0.8412,,Finance
CEFA,30.2074,-2.10551218,-0.6497,Neutral,196,,,,,Miscellaneous
TCF,39.29,-2.11758844,-0.85,Neutral,1248010,5994278850,28.75770168,1.3964,,Finance
UCON,26.66,0,0,Neutral,58168,,,,,Miscellaneous
CEI,1.14,-7.31707317,-0.09,Neutral,3906285,28500000,,-1.4752,,Energy Minerals
GRNQ,1.9,-4.52261307,-0.09,Neutral,1084005,112486270,,-0.0327,60,Finance
ATLC,24.07,-5.64484516,-1.44,Neutral,49750,384205340,8.7639137,3.8949,319,Finance
PTK.U,10.98,-4.02097902,-0.46,Neutral,3630,163156000,,,,Finance
OSS,3.75,-4.58015267,-0.18,Neutral,389253,62328374.99999999,84.51612903,0.0518,118,Electronic Technology
PRPL,33.54,-10.48839071,-3.93,Neutral,1921306,2142434580,,0.0073,1065,Miscellaneous
ENR,45.4,-2.78372591,-1.3,Neutral,512099,3111552560,,-1.5884,5900,Consumer Non-Durables
JKI,159.36,-1.86285679,-3.025,Neutral,9449,,,,,Miscellaneous
PUMP,7.84,-4.73876063,-0.39,Neutral,1313566,791157920,,-0.3985,2200,Industrial Services
PPLT,99.95,-2.96116505,-3.05,Neutral,168335,,,,,Miscellaneous
FCVT,50.23,-3.16175053,-1.64,Neutral,42379,,,,,Miscellaneous
AOSL,26.91,-8.12564015,-2.38,Neutral,380562,685865934,504.13080895,0.0721,3978,Electronic Technology
GOAC.U,10.74,-1.01382488,-0.11,Neutral,35923,779844000,,,,Finance
QQD,26.8124,-2.4868891,-0.6838,Neutral,269,,,,,Miscellaneous
PRTC,54,-4.4078598,-2.49,Neutral,828,1614960000,3.18145979,18.2682,300,Health Technology
CONXU,10.69,-2.10622711,-0.23,Neutral,201049,,,,,Finance
AHCO,37.05,-3.1372549,-1.2,Neutral,1221099,3544947704.9999995,,-0.0612,2590,Finance
BRKL,12.56,-3.2357473,-0.42,Neutral,424292,992993600,23.84276267,0.5458,811,Finance
OMEG,10.39,-3.70713624,-0.4,Neutral,92874,,,,,Finance
RAYC,27.6574,-1.25883613,-0.3526,Neutral,12408,,,,,Miscellaneous
FOVL,44.1075,-2.4295555,-1.0983,Neutral,1324,,,,,Miscellaneous
BL,128.98,-1.46676853,-1.92,Neutral,563873,7384749899.999999,,-0.6938,1055,Technology Services
ARBG,10.1,-1.1741683,-0.12,Neutral,63388,,,,,Finance
PQSV,54.3337,-2.28981963,-1.2733,Neutral,13,,,,,Miscellaneous
BBL,55.84,-4.03849459,-2.35,Neutral,4422375,61450600000,18.55134377,3.1441,,Non-Energy Minerals
